,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
29,1498176000,0.295,0.2767,0.2779,23592415.64,6728587.17,0.2916,direct,,2017-06-23
30,1498262400,0.3039,0.2564,0.2916,74568116.74,20595203.34,0.2775,direct,,2017-06-24
31,1498348800,0.2816,0.2485,0.2775,25109869.26,6609432.57,0.2577,direct,,2017-06-25
32,1498435200,0.2672,0.2184,0.2577,57631504.55,13774522.03,0.2461,direct,,2017-06-26
33,1498521600,0.2618,0.2261,0.2461,41434786.21,9886565.6,0.2618,direct,,2017-06-27
34,1498608000,0.2687,0.2487,0.2618,27680751.7,7124296.3,0.2686,direct,,2017-06-28
35,1498694400,0.2693,0.2513,0.2686,21949030.52,5613510.15,0.2561,direct,,2017-06-29
36,1498780800,0.2596,0.245,0.2561,17416009.02,4386458.77,0.2466,direct,,2017-06-30
37,1498867200,0.2518,0.2337,0.2466,17667630.13,4226316.92,0.2386,direct,,2017-07-01
38,1498953600,0.2547,0.233,0.2386,13951206.81,3370660.17,0.2537,direct,,2017-07-02
39,1499040000,0.2567,0.2445,0.2537,19637126.59,4894775.1,0.2523,direct,,2017-07-03
40,1499126400,0.2581,0.2471,0.2523,17995464.05,4552741.55,0.2473,direct,,2017-07-04
41,1499212800,0.2563,0.2434,0.2473,15408028.83,3825545.68,0.252,direct,,2017-07-05
42,1499299200,0.2528,0.2482,0.252,9830561.25,2448037.8,0.2506,direct,,2017-07-06
43,1499385600,0.2516,0.2298,0.2506,22491360.69,5350475.95,0.2303,direct,,2017-07-07
44,1499472000,0.2321,0.2112,0.2303,38293159.89,8530812.41,0.23,direct,,2017-07-08
45,1499558400,0.2422,0.2259,0.23,14408224.35,3367302.06,0.2261,direct,,2017-07-09
46,1499644800,0.2269,0.1707,0.2261,50351764.39,10202148.7,0.1883,direct,,2017-07-10
47,1499731200,0.1994,0.1511,0.1883,95617861.07,16492185.1,0.1778,direct,,2017-07-11
48,1499817600,0.1971,0.1656,0.1778,46478718.04,8495998.8,0.1958,direct,,2017-07-12
49,1499904000,0.2178,0.181,0.1958,39493127.35,7799127.5,0.1925,direct,,2017-07-13
50,1499990400,0.1925,0.1717,0.1925,27613040.56,4975616.14,0.1843,direct,,2017-07-14
51,1500076800,0.1848,0.1707,0.1843,29075769.11,5111050.32,0.172,direct,,2017-07-15
52,1500163200,0.1743,0.1275,0.172,113360772.24,16453626.67,0.1461,direct,,2017-07-16
53,1500249600,0.1732,0.1451,0.1461,72614215.27,11566967.48,0.1723,direct,,2017-07-17
54,1500336000,0.189,0.1605,0.1723,63603822.64,11136863.67,0.1788,direct,,2017-07-18
55,1500422400,0.1838,0.1574,0.1788,49720953.56,8558816.89,0.163,direct,,2017-07-19
56,1500508800,0.1962,0.162,0.163,71996154.88,13017266.17,0.1925,direct,,2017-07-20
57,1500595200,0.1936,0.1828,0.1925,41424689.0,7761281.91,0.1835,direct,,2017-07-21
58,1500681600,0.2022,0.182,0.1835,44305182.09,8561872.92,0.1977,direct,,2017-07-22
59,1500768000,0.2065,0.1873,0.1977,53835587.61,10605349.0,0.1966,direct,,2017-07-23
60,1500854400,0.1984,0.1893,0.1966,23034425.11,4456025.55,0.1915,direct,,2017-07-24
61,1500940800,0.1926,0.1658,0.1915,56073100.49,9890837.19,0.1744,direct,,2017-07-25
62,1501027200,0.1787,0.1642,0.1744,35121934.71,5998446.97,0.1723,direct,,2017-07-26
63,1501113600,0.1756,0.17,0.1723,20972837.57,3627058.25,0.1725,direct,,2017-07-27
64,1501200000,0.1738,0.1591,0.1725,32436364.22,5383494.72,0.1633,direct,,2017-07-28
65,1501286400,0.1704,0.155,0.1633,26290298.75,4233058.32,0.169,direct,,2017-07-29
66,1501372800,0.1709,0.1609,0.169,12870297.62,2120755.56,0.1633,direct,,2017-07-30
67,1501459200,0.1689,0.1585,0.1633,24381559.9,3987083.8,0.1648,direct,,2017-07-31
68,1501545600,0.1847,0.162,0.1648,72685890.85,12410580.58,0.1776,direct,,2017-08-01
69,1501632000,0.1794,0.1676,0.1776,35415418.61,6160970.33,0.1709,direct,,2017-08-02
70,1501718400,0.1771,0.1696,0.1709,18496226.7,3208349.93,0.1748,direct,,2017-08-03
71,1501804800,0.1767,0.1717,0.1748,21111957.48,3673325.81,0.1744,direct,,2017-08-04
72,1501891200,0.1928,0.1719,0.1744,61313332.68,11198088.38,0.1848,direct,,2017-08-05
73,1501977600,0.1896,0.1786,0.1848,29473931.65,5419936.45,0.1802,direct,,2017-08-06
74,1502064000,0.1828,0.1766,0.1802,31302418.27,5622922.2,0.1782,direct,,2017-08-07
75,1502150400,0.1972,0.1772,0.1782,72727683.74,13600183.4,0.1967,direct,,2017-08-08
76,1502236800,0.1967,0.1818,0.1967,42018490.26,7855535.32,0.1841,direct,,2017-08-09
77,1502323200,0.185,0.1784,0.1841,33717852.12,6147587.33,0.1809,direct,,2017-08-10
78,1502409600,0.184,0.1758,0.1809,39330485.5,7048463.78,0.1778,direct,,2017-08-11
79,1502496000,0.1825,0.1707,0.1778,40425329.23,7092830.7,0.1716,direct,,2017-08-12
80,1502582400,0.1721,0.1587,0.1716,62425261.57,10320750.4,0.1657,direct,,2017-08-13
81,1502668800,0.1801,0.1652,0.1657,37651857.4,6437674.0,0.1683,direct,,2017-08-14
82,1502755200,0.1683,0.153,0.1683,65517223.58,10458430.79,0.1577,direct,,2017-08-15
83,1502841600,0.1606,0.1489,0.1577,53984030.59,8335191.44,0.1603,direct,,2017-08-16
84,1502928000,0.161,0.154,0.1603,39553784.86,6246548.69,0.1578,direct,,2017-08-17
85,1503014400,0.1704,0.1518,0.1578,66863175.71,10675897.43,0.1569,direct,,2017-08-18
86,1503100800,0.1616,0.1483,0.1569,46139187.71,7065430.14,0.1526,direct,,2017-08-19
87,1503187200,0.1611,0.1494,0.1526,33037084.26,5164770.3,0.1587,direct,,2017-08-20
88,1503273600,0.2081,0.1523,0.1587,151816465.53,26693972.97,0.1958,direct,,2017-08-21
89,1503360000,0.2598,0.1715,0.1958,293308497.27,63274812.45,0.2421,direct,,2017-08-22
90,1503446400,0.2977,0.2169,0.2421,339559503.13,91004423.43,0.2457,direct,,2017-08-23
91,1503532800,0.2862,0.2124,0.2457,244132769.82,60293466.95,0.2173,direct,,2017-08-24
92,1503619200,0.2309,0.2029,0.2173,123298451.02,26684921.15,0.2167,direct,,2017-08-25
93,1503705600,0.2308,0.2069,0.2167,58371047.8,12656357.57,0.2097,direct,,2017-08-26
94,1503792000,0.2104,0.193,0.2097,68631260.23,13797221.46,0.2017,direct,,2017-08-27
95,1503878400,0.242,0.1947,0.2017,181035575.73,39451333.16,0.2252,direct,,2017-08-28
96,1503964800,0.2262,0.2125,0.2252,79956256.52,17593049.34,0.2199,direct,,2017-08-29
97,1504051200,0.2332,0.2175,0.2199,58581293.07,13197215.61,0.2319,direct,,2017-08-30
98,1504137600,0.2648,0.2275,0.2319,102175501.34,24967187.01,0.2593,direct,,2017-08-31
99,1504224000,0.2604,0.2444,0.2593,92327995.74,23395578.4,0.2529,direct,,2017-09-01
100,1504310400,0.2538,0.2185,0.2529,114845793.39,26604564.86,0.2252,direct,,2017-09-02
101,1504396800,0.2381,0.2168,0.2252,71530426.56,16286560.59,0.2303,direct,,2017-09-03
102,1504483200,0.2306,0.1901,0.2303,110265036.76,22534210.61,0.2045,direct,,2017-09-04
103,1504569600,0.2204,0.1917,0.2045,74188654.46,15405037.13,0.2168,direct,,2017-09-05
104,1504656000,0.2329,0.2162,0.2168,62406427.74,14069400.24,0.2314,direct,,2017-09-06
105,1504742400,0.2318,0.2216,0.2314,42476785.71,9618400.75,0.2271,direct,,2017-09-07
106,1504828800,0.2295,0.2026,0.2271,80226065.9,17117912.82,0.2122,direct,,2017-09-08
107,1504915200,0.2145,0.2075,0.2122,26343729.76,5570562.79,0.213,direct,,2017-09-09
108,1505001600,0.2243,0.1993,0.213,54938704.57,11568283.12,0.2173,direct,,2017-09-10
109,1505088000,0.2216,0.2087,0.2173,42706983.98,9218343.73,0.2143,direct,,2017-09-11
110,1505174400,0.2242,0.206,0.2143,52561473.75,11284359.18,0.2095,direct,,2017-09-12
111,1505260800,0.2099,0.1904,0.2095,55982675.49,11129429.41,0.1983,direct,,2017-09-13
112,1505347200,0.2007,0.1663,0.1983,109965869.52,19799145.62,0.1711,direct,,2017-09-14
113,1505433600,0.1917,0.1483,0.1711,151333101.08,26276485.78,0.1846,direct,,2017-09-15
114,1505520000,0.1918,0.1741,0.1846,55026386.52,10110436.47,0.1828,direct,,2017-09-16
115,1505606400,0.1846,0.1717,0.1828,32692715.19,5842469.29,0.1814,direct,,2017-09-17
116,1505692800,0.1946,0.1814,0.1814,62949186.8,11939758.36,0.1933,direct,,2017-09-18
117,1505779200,0.1945,0.1831,0.1933,40508429.02,7580781.96,0.1848,direct,,2017-09-19
118,1505865600,0.1886,0.1808,0.1848,27751085.68,5124528.77,0.1817,direct,,2017-09-20
119,1505952000,0.1831,0.1703,0.1817,41362146.7,7328786.34,0.171,direct,,2017-09-21
120,1506038400,0.177,0.1675,0.171,27140948.06,4650917.37,0.1728,direct,,2017-09-22
121,1506124800,0.1803,0.1701,0.1728,37391190.29,6619856.13,0.1791,direct,,2017-09-23
122,1506211200,0.1799,0.1733,0.1791,15374805.27,2703736.22,0.1757,direct,,2017-09-24
123,1506297600,0.1869,0.1748,0.1757,33753363.68,6120293.54,0.1846,direct,,2017-09-25
124,1506384000,0.194,0.1809,0.1846,50442495.52,9505462.35,0.1892,direct,,2017-09-26
125,1506470400,0.2146,0.1874,0.1892,99140351.37,20430598.88,0.2099,direct,,2017-09-27
126,1506556800,0.2102,0.1968,0.2099,67358317.3,13665339.91,0.2023,direct,,2017-09-28
127,1506643200,0.2025,0.188,0.2023,54184836.61,10597662.73,0.1967,direct,,2017-09-29
128,1506729600,0.2051,0.1955,0.1967,49435827.82,9927019.87,0.1999,direct,,2017-09-30
129,1506816000,0.2085,0.1965,0.1999,24422387.67,4883081.39,0.2083,direct,,2017-10-01
130,1506902400,0.2092,0.2001,0.2083,35885216.48,7328241.94,0.2031,direct,,2017-10-02
131,1506988800,0.2062,0.198,0.2031,29005479.02,5839906.03,0.2033,direct,,2017-10-03
132,1507075200,0.217,0.2012,0.2033,67470421.52,14142819.29,0.2135,direct,,2017-10-04
133,1507161600,0.2442,0.2134,0.2135,158237559.05,36202349.02,0.238,direct,,2017-10-05
134,1507248000,0.2444,0.2332,0.238,94205681.26,22431251.55,0.2334,direct,,2017-10-06
135,1507334400,0.2411,0.2324,0.2334,41917758.86,9872421.5,0.2397,direct,,2017-10-07
136,1507420800,0.2811,0.2385,0.2397,148095758.24,38550634.49,0.2799,direct,,2017-10-08
137,1507507200,0.2802,0.234,0.2799,193728695.41,50199290.42,0.2501,direct,,2017-10-09
138,1507593600,0.2666,0.2406,0.2501,101124546.01,25680589.44,0.2582,direct,,2017-10-10
139,1507680000,0.2656,0.2553,0.2582,57462883.66,14969602.81,0.2632,direct,,2017-10-11
140,1507766400,0.2652,0.2461,0.2632,108852662.71,27832182.82,0.2464,direct,,2017-10-12
141,1507852800,0.2651,0.233,0.2464,161979990.12,40101635.08,0.2602,direct,,2017-10-13
142,1507939200,0.2685,0.2542,0.2602,118535906.96,30854310.07,0.2556,direct,,2017-10-14
143,1508025600,0.2691,0.2482,0.2556,80657865.37,20965294.87,0.2652,direct,,2017-10-15
144,1508112000,0.2977,0.2523,0.2652,257302479.65,70795786.78,0.2579,direct,,2017-10-16
145,1508198400,0.2654,0.214,0.2579,205001981.95,49254939.22,0.2295,direct,,2017-10-17
146,1508284800,0.2344,0.2016,0.2295,160949343.77,34877987.83,0.217,direct,,2017-10-18
147,1508371200,0.232,0.2064,0.217,132484676.56,28646038.24,0.2139,direct,,2017-10-19
148,1508457600,0.2234,0.2056,0.2141,93321866.42,19864451.41,0.2082,direct,,2017-10-20
149,1508544000,0.2107,0.1971,0.2081,72829202.57,14731305.39,0.2097,direct,,2017-10-21
150,1508630400,0.2114,0.1954,0.2097,65158096.72,13202451.55,0.2014,direct,,2017-10-22
151,1508716800,0.202,0.1845,0.2015,72657922.35,13886013.24,0.1917,direct,,2017-10-23
152,1508803200,0.2169,0.183,0.1917,144678217.42,29407955.56,0.2038,direct,,2017-10-24
153,1508889600,0.2047,0.1961,0.2038,64768022.21,12952868.83,0.2023,direct,,2017-10-25
154,1508976000,0.2046,0.1999,0.2023,24890547.05,5034908.89,0.2019,direct,,2017-10-26
155,1509062400,0.2027,0.198,0.2019,16756105.46,3356076.05,0.2001,direct,,2017-10-27
156,1509148800,0.2008,0.1974,0.2001,13367326.6,2660885.76,0.1982,direct,,2017-10-28
157,1509235200,0.2053,0.1966,0.1981,27095264.56,5441321.33,0.2015,direct,,2017-10-29
158,1509321600,0.2044,0.2001,0.2015,21614281.66,4373000.14,0.2024,direct,,2017-10-30
159,1509408000,0.2034,0.1975,0.2024,27043667.25,5437568.73,0.1975,direct,,2017-10-31
160,1509494400,0.2006,0.1896,0.1975,47448613.26,9269250.28,0.1903,direct,,2017-11-01
161,1509580800,0.2065,0.1755,0.191,103212717.82,19532362.03,0.2003,direct,,2017-11-02
162,1509667200,0.2263,0.1961,0.2003,147015576.65,30726742.27,0.2059,direct,,2017-11-03
163,1509753600,0.2061,0.2001,0.2059,30140417.31,6104463.98,0.2015,direct,,2017-11-04
164,1509840000,0.2033,0.1984,0.2014,26944763.85,5405398.96,0.1997,direct,,2017-11-05
165,1509926400,0.2067,0.1981,0.1997,43252538.69,8747823.33,0.2013,direct,,2017-11-06
166,1510012800,0.2065,0.1993,0.2013,39602621.81,8001067.76,0.2055,direct,,2017-11-07
167,1510099200,0.2235,0.2031,0.2055,100569675.08,21290259.15,0.2167,direct,,2017-11-08
168,1510185600,0.2218,0.2126,0.2167,79735606.88,17384153.32,0.2154,direct,,2017-11-09
169,1510272000,0.2185,0.1988,0.2154,94828370.41,19761606.63,0.2033,direct,,2017-11-10
170,1510358400,0.2147,0.2016,0.2033,76561311.72,15862481.91,0.2092,direct,,2017-11-11
171,1510444800,0.2094,0.1861,0.2092,212638415.64,41553234.57,0.1915,direct,,2017-11-12
172,1510531200,0.2001,0.1906,0.1915,82216620.66,16156188.48,0.2001,direct,,2017-11-13
173,1510617600,0.2103,0.1995,0.2001,59546806.84,12145669.26,0.205,direct,,2017-11-14
174,1510704000,0.2101,0.2037,0.205,60047732.63,12422123.14,0.2083,direct,,2017-11-15
175,1510790400,0.2809,0.2058,0.2083,391424404.27,93968360.41,0.2269,direct,,2017-11-16
176,1510876800,0.2376,0.2174,0.227,138204506.25,31261061.68,0.2239,direct,,2017-11-17
177,1510963200,0.2293,0.2191,0.2239,69817134.52,15637626.61,0.2275,direct,,2017-11-18
178,1511049600,0.237,0.2231,0.2275,88098310.06,20275409.23,0.2321,direct,,2017-11-19
179,1511136000,0.2462,0.2315,0.2322,105382518.94,25292860.72,0.2406,direct,,2017-11-20
180,1511222400,0.2444,0.2292,0.2409,105169636.84,24827598.13,0.2318,direct,,2017-11-21
181,1511308800,0.2417,0.2317,0.2321,88143638.56,20858762.58,0.2385,direct,,2017-11-22
182,1511395200,0.2503,0.2357,0.2385,126134646.49,30606231.45,0.24,direct,,2017-11-23
183,1511481600,0.2443,0.2312,0.24,101011254.5,24064579.25,0.241,direct,,2017-11-24
184,1511568000,0.2531,0.2394,0.241,89796382.42,22171520.3,0.2488,direct,,2017-11-25
185,1511654400,0.2492,0.2412,0.2489,45849658.62,11230763.66,0.245,direct,,2017-11-26
186,1511740800,0.2497,0.2403,0.2445,104909706.63,25793046.5,0.247,direct,,2017-11-27
187,1511827200,0.2806,0.2467,0.247,243886406.42,63810022.09,0.2795,direct,,2017-11-28
188,1511913600,0.2797,0.2128,0.2796,286283537.59,73288773.49,0.2353,direct,,2017-11-29
189,1512000000,0.2468,0.22,0.2356,153338852.47,35749407.85,0.2356,direct,,2017-11-30
190,1512086400,0.2511,0.2259,0.2369,130581576.51,31411210.27,0.2473,direct,,2017-12-01
191,1512172800,0.2494,0.2403,0.2473,72003762.03,17678347.76,0.2441,direct,,2017-12-02
192,1512259200,0.2586,0.2354,0.2441,114743980.4,28536941.06,0.2449,direct,,2017-12-03
193,1512345600,0.2486,0.2354,0.2449,88846578.17,21652453.14,0.2462,direct,,2017-12-04
194,1512432000,0.2469,0.2305,0.2462,123300335.79,29479195.06,0.2337,direct,,2017-12-05
195,1512518400,0.234,0.2099,0.2337,204253744.97,46216356.3,0.2182,direct,,2017-12-06
196,1512604800,0.2197,0.2009,0.2182,208391038.79,43961313.33,0.2035,direct,,2017-12-07
197,1512691200,0.253,0.2005,0.2037,389258800.93,90113337.27,0.2337,direct,,2017-12-08
198,1512777600,0.2446,0.2295,0.2337,164407089.86,39097628.35,0.2353,direct,,2017-12-09
199,1512864000,0.2366,0.2223,0.2353,121544984.41,27890523.48,0.2271,direct,,2017-12-10
200,1512950400,0.247,0.227,0.2271,124361471.49,29876877.69,0.2451,direct,,2017-12-11
201,1513036800,0.4369,0.2442,0.2451,519231859.46,161843160.58,0.3555,direct,,2017-12-12
202,1513123200,0.5006,0.3388,0.3555,841256146.25,377803204.21,0.4584,direct,,2017-12-13
203,1513209600,0.8809,0.4527,0.4582,1068868645.03,728341477.02,0.8507,direct,,2017-12-14
204,1513296000,0.8523,0.6183,0.8507,677790212.11,505913400.23,0.7377,direct,,2017-12-15
205,1513382400,0.8122,0.7177,0.7375,294336071.67,222751214.53,0.7397,direct,,2017-12-16
206,1513468800,0.7524,0.7016,0.7397,163695151.68,119074616.08,0.7114,direct,,2017-12-17
207,1513555200,0.7912,0.6651,0.7118,301537624.35,219544767.16,0.7558,direct,,2017-12-18
208,1513641600,0.8402,0.7019,0.7558,321260039.22,247300691.51,0.7344,direct,,2017-12-19
209,1513728000,0.7426,0.6568,0.7344,248357989.89,175104956.82,0.7144,direct,,2017-12-20
210,1513814400,1.13,0.7128,0.7144,835987496.76,791256236.25,1.12,direct,,2017-12-21
211,1513900800,1.24,0.6203,1.12,932168841.54,899821406.17,1.0,direct,,2017-12-22
212,1513987200,1.07,0.9263,1.0,223612410.71,228659274.81,1.01,direct,,2017-12-23
213,1514073600,1.01,0.8253,1.01,222169274.19,205506213.42,0.9782,direct,,2017-12-24
214,1514160000,1.02,0.9236,0.9782,102065500.75,99675911.72,0.9805,direct,,2017-12-25
215,1514246400,1.09,0.9712,0.9805,130476216.13,133293079.02,1.07,direct,,2017-12-26
216,1514332800,1.28,1.07,1.07,366816779.57,426150824.52,1.21,direct,,2017-12-27
217,1514419200,1.31,1.1,1.21,286904797.52,346845252.53,1.26,direct,,2017-12-28
218,1514505600,1.97,1.25,1.26,664919154.54,1092825146.85,1.93,direct,,2017-12-29
219,1514592000,2.44,1.77,1.93,756289917.24,1565228735.26,1.86,direct,,2017-12-30
220,1514678400,2.09,1.61,1.86,275180874.46,514273018.98,1.98,direct,,2017-12-31
221,1514764800,2.09,1.81,1.98,120735961.19,232757444.9,2.05,direct,,2018-01-01
222,1514851200,2.21,1.89,2.05,201990621.19,418605330.49,2.19,direct,,2018-01-02
223,1514937600,2.85,2.15,2.19,387508545.77,986250815.39,2.73,direct,,2018-01-03
224,1515024000,3.29,2.58,2.73,438911741.95,1299128128.22,2.73,direct,,2018-01-04
225,1515110400,3.05,2.24,2.73,381017659.29,1002020058.28,2.51,direct,,2018-01-05
226,1515196800,2.85,2.46,2.51,149254652.23,398736590.78,2.65,direct,,2018-01-06
227,1515283200,2.82,2.58,2.65,100073167.69,272359641.4,2.78,direct,,2018-01-07
228,1515369600,2.78,1.93,2.78,219906513.78,535353427.56,2.41,direct,,2018-01-08
229,1515456000,2.5,1.92,2.41,218068486.61,480316287.77,2.06,direct,,2018-01-09
230,1515542400,2.13,1.63,2.06,402051172.64,761397002.79,1.95,direct,,2018-01-10
231,1515628800,2.24,1.56,1.95,536026777.35,1018947968.35,1.93,direct,,2018-01-11
232,1515715200,2.16,1.81,1.93,214634397.57,429715482.31,2.02,direct,,2018-01-12
233,1515801600,2.1,1.96,2.02,95828651.08,194844832.58,2.0,direct,,2018-01-13
234,1515888000,2.0,1.76,2.0,100450060.49,185909079.46,1.83,direct,,2018-01-14
235,1515974400,1.88,1.63,1.83,100124094.28,178452052.26,1.66,direct,,2018-01-15
236,1516060800,1.68,0.8696,1.66,770222609.34,970771226.39,1.15,direct,,2018-01-16
237,1516147200,1.38,0.8747,1.15,839914218.55,929665358.44,1.31,direct,,2018-01-17
238,1516233600,1.73,1.23,1.31,582042803.57,877858800.75,1.57,direct,,2018-01-18
239,1516320000,1.68,1.47,1.57,256804571.66,401871655.01,1.54,direct,,2018-01-19
240,1516406400,1.63,1.48,1.54,160260912.12,249160785.57,1.57,direct,,2018-01-20
241,1516492800,1.57,1.31,1.57,244855942.17,345641735.59,1.37,direct,,2018-01-21
242,1516579200,1.42,1.14,1.37,312253325.54,392473700.15,1.34,direct,,2018-01-22
243,1516665600,1.44,1.18,1.34,318465843.46,421893589.27,1.34,direct,,2018-01-23
244,1516752000,1.42,1.29,1.34,182057633.26,245746147.37,1.36,direct,,2018-01-24
245,1516838400,1.38,1.28,1.36,103229051.7,137374141.43,1.3,direct,,2018-01-25
246,1516924800,1.32,1.11,1.3,207009867.5,249741656.68,1.21,direct,,2018-01-26
247,1517011200,1.24,1.18,1.21,88349387.65,107159051.53,1.22,direct,,2018-01-27
248,1517097600,1.39,1.22,1.22,124519387.89,160930675.26,1.36,direct,,2018-01-28
249,1517184000,1.37,1.25,1.36,100410405.23,130238546.43,1.27,direct,,2018-01-29
250,1517270400,1.27,1.09,1.27,184895032.23,216780181.79,1.11,direct,,2018-01-30
251,1517356800,1.15,1.02,1.11,142102672.17,155671720.77,1.14,direct,,2018-01-31
252,1517443200,1.14,0.8958,1.14,245349503.85,243922158.25,0.9503,direct,,2018-02-01
253,1517529600,0.961,0.6586,0.9503,619944821.95,516429237.37,0.8989,direct,,2018-02-02
254,1517616000,1.02,0.7792,0.8989,280118838.01,257361990.36,0.9595,direct,,2018-02-03
255,1517702400,0.9678,0.7793,0.9595,218203549.82,188852901.27,0.8166,direct,,2018-02-04
256,1517788800,0.835,0.6392,0.8166,395818020.33,286445005.85,0.6805,direct,,2018-02-05
257,1517875200,0.7785,0.5722,0.6805,512930362.9,343075949.03,0.7619,direct,,2018-02-06
258,1517961600,0.8132,0.6959,0.7619,220996424.04,167590807.97,0.7157,direct,,2018-02-07
259,1518048000,0.7887,0.711,0.7157,161054730.61,121529485.93,0.781,direct,,2018-02-08
260,1518134400,0.928,0.7407,0.781,254208548.97,216317336.77,0.9201,direct,,2018-02-09
261,1518220800,1.23,0.9058,0.9201,556443223.11,581681815.44,1.03,direct,,2018-02-10
262,1518307200,1.04,0.8925,1.03,279928791.85,270280545.61,0.9607,direct,,2018-02-11
263,1518393600,1.08,0.9574,0.9607,202105878.89,208832351.89,1.04,direct,,2018-02-12
264,1518480000,1.05,0.965,1.04,116762831.78,116730650.44,0.9866,direct,,2018-02-13
265,1518566400,1.15,0.9807,0.9866,200006530.01,213096441.42,1.13,direct,,2018-02-14
266,1518652800,1.14,1.07,1.13,159487401.71,177079070.26,1.11,direct,,2018-02-15
267,1518739200,1.12,1.07,1.11,84492699.95,92551967.39,1.11,direct,,2018-02-16
268,1518825600,1.2,1.1,1.11,121915274.55,140771185.12,1.18,direct,,2018-02-17
269,1518912000,1.18,1.04,1.18,122591574.17,134960579.49,1.07,direct,,2018-02-18
270,1518998400,1.13,1.07,1.07,54217189.34,60167206.76,1.11,direct,,2018-02-19
271,1519084800,1.13,1.01,1.11,98718946.43,106414418.77,1.03,direct,,2018-02-20
272,1519171200,1.04,0.9389,1.03,132539261.86,130894818.35,0.9512,direct,,2018-02-21
273,1519257600,0.9999,0.8637,0.9512,141837708.92,130321052.81,0.8904,direct,,2018-02-22
274,1519344000,0.9829,0.8529,0.8904,113311756.75,105300019.39,0.9402,direct,,2018-02-23
275,1519430400,0.967,0.8709,0.9402,69734771.36,63672682.67,0.9009,direct,,2018-02-24
276,1519516800,0.9242,0.8787,0.9009,46878406.95,42176648.42,0.9012,direct,,2018-02-25
277,1519603200,0.9433,0.8756,0.9014,65494897.69,59943198.22,0.9296,direct,,2018-02-26
278,1519689600,0.9579,0.9177,0.9296,51167792.83,48040025.71,0.9276,direct,,2018-02-27
279,1519776000,0.9467,0.8817,0.9276,52904670.26,48326696.0,0.8853,direct,,2018-02-28
280,1519862400,0.9481,0.8754,0.8857,58173902.29,53144795.5,0.9155,direct,,2018-03-01
281,1519948800,0.9211,0.8869,0.9155,34280826.12,30896737.31,0.8983,direct,,2018-03-02
282,1520035200,0.9206,0.8914,0.8983,44851912.56,40559528.23,0.8984,direct,,2018-03-03
283,1520121600,1.03,0.8847,0.8984,129805721.93,124105558.43,1.0,direct,,2018-03-04
