,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,date
853,1569369600,172.32,163.96,166.66,3574741.68,609047989.65,170.38,multiply,BTC,2019-09-25
854,1569456000,166.26,159.32,170.38,3095689.97,514201980.38,166.1,multiply,BTC,2019-09-26
855,1569542400,176.74,167.8,166.1,2891789.46,503977886.12,174.28,multiply,BTC,2019-09-27
856,1569628800,176.32,172.53,174.28,2528177.37,439726389.28,173.93,multiply,BTC,2019-09-28
857,1569715200,171.14,167.35,173.93,2486200.26,421890955.75,169.69,multiply,BTC,2019-09-29
858,1569801600,181.34,174.77,169.69,2609366.23,473187331.31,181.34,multiply,BTC,2019-09-30
859,1569888000,183.77,175.19,181.34,2179937.01,384631359.44,176.44,multiply,BTC,2019-10-01
860,1569974400,182.01,177.06,176.44,1787813.16,323753300.19,181.09,multiply,BTC,2019-10-02
861,1570060800,177.96,173.5,181.09,1655265.62,289922110.58,175.15,multiply,BTC,2019-10-03
862,1570147200,177.82,173.41,175.15,1715505.36,302105911.46,176.1,multiply,BTC,2019-10-04
863,1570233600,178.08,174.97,176.1,1272365.23,225332881.49,177.1,multiply,BTC,2019-10-05
864,1570320000,172.71,168.7,177.1,1263027.64,215155383.67,170.35,multiply,BTC,2019-10-06
865,1570406400,181.31,177.53,170.35,2286213.97,412441723.47,180.4,multiply,BTC,2019-10-07
866,1570492800,182.6,178.66,180.4,1960263.55,354886754.1,181.04,multiply,BTC,2019-10-08
867,1570579200,197.56,189.48,181.04,2905593.61,562034874.99,193.43,multiply,BTC,2019-10-09
868,1570665600,194.54,183.62,193.43,2228352.74,427757729.71,191.96,multiply,BTC,2019-10-10
869,1570752000,187.5,178.97,191.96,2449821.2,443112371.1,180.88,multiply,BTC,2019-10-11
870,1570838400,183.72,178.39,180.88,1775778.58,319739035.73,180.06,multiply,BTC,2019-10-12
871,1570924800,182.44,179.12,180.06,1692906.74,307303066.28,181.52,multiply,BTC,2019-10-13
872,1571011200,188.02,182.84,181.52,1997060.85,373652756.7,187.1,multiply,BTC,2019-10-14
873,1571097600,183.74,178.84,187.1,1601362.26,289391210.17,180.72,multiply,BTC,2019-10-15
874,1571184000,177.68,174.23,180.72,1529482.72,267589324.29,174.95,multiply,BTC,2019-10-16
875,1571270400,178.22,175.87,174.95,1364602.15,242094063.34,177.41,multiply,BTC,2019-10-17
876,1571356800,175.72,171.73,177.41,1687411.38,292604701.33,173.4,multiply,BTC,2019-10-18
877,1571443200,174.94,170.8,173.4,1290858.94,222428090.22,172.31,multiply,BTC,2019-10-19
878,1571529600,178.88,175.01,172.31,1429636.02,251374860.0,175.83,multiply,BTC,2019-10-20
879,1571616000,176.55,173.02,175.83,1694348.83,295380745.15,174.33,multiply,BTC,2019-10-21
880,1571702400,179.33,168.16,174.33,1885090.78,323059100.73,171.38,multiply,BTC,2019-10-22
881,1571788800,162.61,155.35,171.38,3784439.92,615086549.87,162.53,multiply,BTC,2019-10-23
882,1571875200,162.51,159.9,162.53,2202051.68,354570058.7,161.02,multiply,BTC,2019-10-24
883,1571961600,190.24,180.45,161.02,3261147.03,592418485.65,181.66,multiply,BTC,2019-10-25
884,1572048000,194.72,175.55,181.66,4580205.62,823988066.26,179.9,multiply,BTC,2019-10-26
885,1572134400,187.1,182.51,179.9,2849585.89,524982268.97,184.23,multiply,BTC,2019-10-27
886,1572220800,182.32,175.13,184.23,2722797.38,495927707.71,182.14,multiply,BTC,2019-10-28
887,1572307200,192.81,184.6,182.14,2802095.97,535243524.58,191.02,multiply,BTC,2019-10-29
888,1572393600,188.26,182.3,191.02,2597000.86,476044544.78,183.31,multiply,BTC,2019-10-30
889,1572480000,184.43,179.67,183.31,2195241.36,400652125.51,182.51,multiply,BTC,2019-10-31
890,1572566400,185.67,181.79,182.51,2087708.68,382994933.81,183.45,multiply,BTC,2019-11-01
891,1572652800,184.94,182.52,183.45,1609360.95,294931428.47,183.26,multiply,BTC,2019-11-02
